v0ait____a	avoir
v1_it_q_zz	épargner
v1_it_q_zz	épeler
v1_it_q_zz	épier
v1_it_q_zz	épouser
v1_it_q_zz	équipoller
v1_it_q_zz	étaler
v1_it_q_zz	étouffer
v1_it_qmzz	geler
v1_it_x__a	humifier
v1_it_x__a	mécano-souder
v1_it_x__a	mécanosouder
v1_it_x__a	peiner
v1_it_x__a	quitter
v1_it_x__a	saliniser
v1_it_x__a	surstocker
v1_it_x__a	urbaniser
v1_it_x__a	élaïdiser
v1_it_x__a	étayer
v1_itn___a	continuer
v1_itn___a	coprésider
v1_itn___a	céder
v1_itn___a	exiger
v1_itn___a	juger
v1_itn___a	penser
v1_itn___a	présider
v1_itn___a	renoncer
v1_itn___a	travailler
v1_itn___a	tweeter
v1_itn__zz	accoucher
v1_itn__zz	cligner
v1_itn__zz	comploter
v1_itn__zz	conférer
v1_itn__zz	conspirer
v1_itn__zz	couter
v1_itn__zz	coûter
v1_itn__zz	dériver
v1_itn__zz	gloser
v1_itn__zz	gouter
v1_itn__zz	goûter
v1_itn__zz	importer
v1_itn__zz	plussoyer
v1_itn__zz	protester
v1_itn__zz	redoubler
v1_itn__zz	retravailler
v1_itn__zz	rêver
v1_itn__zz	sonner
v1_itn__zz	tinter
v1_itn__zz	veiller
v1_itn__zz	virer
v1_itn__zz	viser
v1_itnq__a	abandonner
v1_itnq__a	affirmer
v1_itnq__a	aider
v1_itnq__a	ajouter
v1_itnq__a	annoncer
v1_itnq__a	appeler
v1_itnq__a	approcher
v1_itnq__a	appuyer
v1_itnq__a	attacher
v1_itnq__a	avancer
v1_itnq__a	changer
v1_itnq__a	donner
v1_itnq__a	engager
v1_itnq__a	exercer
v1_itnq__a	expliquer
v1_itnq__a	fermer
v1_itnq__a	former
v1_itnq__a	intéresser
v1_itnq__a	jeter
v1_itnq__a	livrer
v1_itnq__a	mesurer
v1_itnq__a	parler
v1_itnq__a	partager
v1_itnq__a	payer
v1_itnq__a	présenter
v1_itnq__a	rappeler
v1_itnq__a	refuser
v1_itnq__a	regarder
v1_itnq__a	relever
v1_itnq__a	remesurer
v1_itnq__a	reparler
v1_itnq__a	toucher
v1_itnq_zz	apprivoiser
v1_itnq_zz	chicaner
v1_itnq_zz	coller
v1_itnq_zz	commander
v1_itnq_zz	couper
v1_itnq_zz	filer
v1_itnq_zz	insulter
v1_itnq_zz	intégrer
v1_itnq_zz	manquer
v1_itnq_zz	porter
v1_itnq_zz	raisonner
v1_itnq_zz	remontrer
v1_itnq_zz	tirer
v1_itnq_zz	téléphoner
v1_itnq_zz	échapper
v1_itnx__a	commencer
v2____p_e_	abeaudir
v2____p_e_	abeausir
v2____p_e_	accalmir
v2____p_e_	accroupir
v2____p_e_	amuïr
v2____p_e_	blottir
v2____p_e_	candir
v2____p_e_	esbaudir
v2____p_e_	gaudir
v2____p_e_	s'agir
v2____p_e_	tapir
v2____p_e_	ébaubir
v2____p_e_	évanouir
v2____r_e_	entre-haïr
v2____r_e_	entrehaïr
v2___n___a	compatir
v2___n__zz	ressortir
v2__t____a	avertir
v2__t____a	brandir
v2__t____a	chérir
v2__t____a	franchir
v2__t____a	garantir
v2__t____a	intervertir
v2__t____a	préaffranchir
v2__t___zz	abasourdir
v2__t___zz	abloquir
v2__t___zz	agonir
v2__t___zz	ahurir
v2__t___zz	alentir
v2__t___zz	allotir
v2__t___zz	allégir
v2__t___zz	amatir
v2__t___zz	ameublir
v2__t___zz	appointir
v2__t___zz	assainir
v2__t___zz	bruir
v2__t___zz	bénir
v2__t___zz	catir
v2__t___zz	cotir
v2__t___zz	crépir
v2__t___zz	cônir
v2__t___zz	dessertir
v2__t___zz	doucir
v2__t___zz	débleuir
v2__t___zz	débâtir
v2__t___zz	défraichir
v2__t___zz	défraîchir
v2__t___zz	dégauchir
v2__t___zz	déjaunir
v2__t___zz	démolir
v2__t___zz	dénantir
v2__t___zz	dérondir
v2__t___zz	désassortir
v2__t___zz	désengourdir
v2__t___zz	désépaissir
v2__t___zz	désétablir
v2__t___zz	dévernir
v2__t___zz	emboutir
v2__t___zz	embrunir
v2__t___zz	empuantir
v2__t___zz	endolorir
v2__t___zz	ennoblir
v2__t___zz	estourbir
v2__t___zz	fouir
v2__t___zz	fourbir
v2__t___zz	honnir
v2__t___zz	hourdir
v2__t___zz	impartir
v2__t___zz	invertir
v2__t___zz	lotir
v2__t___zz	matir
v2__t___zz	moitir
v2__t___zz	mégir
v2__t___zz	prédéfinir
v2__t___zz	préétablir
v2__t___zz	ragaillardir
v2__t___zz	raplatir
v2__t___zz	rapointir
v2__t___zz	rappointir
v2__t___zz	rassortir
v2__t___zz	ravilir
v2__t___zz	reblanchir
v2__t___zz	rebâtir
v2__t___zz	rechampir
v2__t___zz	recrépir
v2__t___zz	redéfinir
v2__t___zz	redémolir
v2__t___zz	regarnir
v2__t___zz	renformir
v2__t___zz	reparcourir
v2__t___zz	repolir
v2__t___zz	revernir
v2__t___zz	rondir
v2__t___zz	roustir
v2__t___zz	réchampir
v2__t___zz	rélargir
v2__t___zz	saurir
v2__t___zz	serfouir
v2__t___zz	sertir
v2__t___zz	sortir
v2__t___zz	subvertir
v2__t___zz	superfinir
v2__t___zz	surfleurir
v2__t___zz	vernir
v2__t___zz	ébroudir
v2__t___zz	écatir
v2__t___zz	échampir
v2__t___zz	écrouir
v2__t___zz	élégir
v2__t___zz	époutir
v2__t___zz	équarrir
v2__t_q__a	adoucir
v2__t_q__a	affaiblir
v2__t_q__a	aplatir
v2__t_q__a	assombrir
v2__t_q__a	assoupir
v2__t_q__a	attendrir
v2__t_q__a	avilir
v2__t_q__a	bannir
v2__t_q__a	endurcir
v2__t_q__a	enorgueillir
v2__t_q__a	enrichir
v2__t_q__a	ensevelir
v2__t_q__a	réjouir
v2__t_q__a	rétablir
v2__t_q__a	saisir
v2__t_q__a	épanouir
v2__t_q__a	établir
v2__t_q_zz	abalourdir
v2__t_q_zz	ablatir
v2__t_q_zz	abonnir
v2__t_q_zz	abâtardir
v2__t_q_zz	abêtir
v2__t_q_zz	accouardir
v2__t_q_zz	affadir
v2__t_q_zz	affainéantir
v2__t_q_zz	affermir
v2__t_q_zz	agaillardir
v2__t_q_zz	aguerrir
v2__t_q_zz	alanguir
v2__t_q_zz	alâchir
v2__t_q_zz	amaigrir
v2__t_q_zz	amoindrir
v2__t_q_zz	amollir
v2__t_q_zz	amortir
v2__t_q_zz	aplanir
v2__t_q_zz	appesantir
v2__t_q_zz	assagir
v2__t_q_zz	asservir
v2__t_q_zz	assortir
v2__t_q_zz	assouplir
v2__t_q_zz	assouvir
v2__t_q_zz	attiédir
v2__t_q_zz	aveulir
v2__t_q_zz	bâtir
v2__t_q_zz	dessaisir
v2__t_q_zz	décatir
v2__t_q_zz	décrépir
v2__t_q_zz	dégarnir
v2__t_q_zz	dégourdir
v2__t_q_zz	dégrossir
v2__t_q_zz	démunir
v2__t_q_zz	dépolir
v2__t_q_zz	déraidir
v2__t_q_zz	désunir
v2__t_q_zz	enfouir
v2__t_q_zz	engloutir
v2__t_q_zz	engourdir
v2__t_q_zz	enhardir
v2__t_q_zz	envieillir
v2__t_q_zz	farcir
v2__t_q_zz	flétrir
v2__t_q_zz	garnir
v2__t_q_zz	infléchir
v2__t_q_zz	munir
v2__t_q_zz	nantir
v2__t_q_zz	obscurcir
v2__t_q_zz	polir
v2__t_q_zz	prémunir
v2__t_q_zz	racornir
v2__t_q_zz	raffermir
v2__t_q_zz	ragrandir
v2__t_q_zz	raidir
v2__t_q_zz	ramollir
v2__t_q_zz	reconvertir
v2__t_q_zz	rembrunir
v2__t_q_zz	repartir
v2__t_q_zz	resalir
v2__t_q_zz	ressaisir
v2__t_q_zz	roidir
v2__t_q_zz	réassortir
v2__t_q_zz	répartir
v2__t_q_zz	travestir
v2__t_q_zz	ébahir
v2__t_q_zz	ébaudir
v2__t_q_zz	étourdir
v2__t_q_zz	étrécir
v2__t_x__a	ourdir
v2__tn___a	ravir
v2__tn__zz	gravir
v2__tnq__a	assujettir
v2__tnq__a	unir
v2_i_____a	agir
v2_i_____a	blêmir
v2_i_____a	bondir
v2_i_____a	croupir
v2_i_____a	dépérir
v2_i_____a	enchérir
v2_i_____a	faiblir
v2_i_____a	forcir
v2_i_____a	frémir
v2_i_____a	interagir
v2_i_____a	jaillir
v2_i_____a	mincir
v2_i_____a	mugir
v2_i_____a	périr
v2_i_____a	rebondir
v2_i_____a	rejaillir
v2_i_____a	resplendir
v2_i_____a	resurgir
v2_i_____a	retentir
v2_i_____a	surgir
v2_i_____a	vrombir
v2_i____zz	abréagir
v2_i____zz	affolir
v2_i____zz	alunir
v2_i____zz	amerrir
v2_i____zz	anordir
v2_i____zz	barrir
v2_i____zz	blettir
v2_i____zz	calmir
v2_i____zz	chauvir
v2_i____zz	crounir
v2_i____zz	crônir
v2_i____zz	dérougir
v2_i____zz	déverdir
v2_i____zz	effleurir
v2_i____zz	enforcir
v2_i____zz	fraichir
v2_i____zz	fraîchir
v2_i____zz	froidir
v2_i____zz	glatir
v2_i____zz	hennir
v2_i____zz	louchir
v2_i____zz	moisir
v2_i____zz	nordir
v2_i____zz	pâtir
v2_i____zz	rassir
v2_i____zz	regrossir
v2_i____zz	ressurgir
v2_i____zz	rétroagir
v2_i____zz	surenchérir
v2_i____zz	surir
v2_i____zz	tartir
v2_i____zz	terrir
v2_i____zz	vagir
v2_i____zz	vioquir
v2_i__q_zz	chancir
v2_i__q_zz	clapir
v2_i__q_zz	languir
v2_i__q_zz	rancir
v2_i_n___a	aboutir
v2_i_n___a	désobéir
v2_i_n___a	jouir
v2_i_n___a	obéir
v2_i_n___a	réagir
v2_i_n___a	surréagir
v2_it____a	abolir
v2_it____a	abroutir
v2_it____a	atterrir
v2_it____a	bleuir
v2_it____a	blondir
v2_it____a	choisir
v2_it____a	envahir
v2_it____a	finir
v2_it____a	grossir
v2_it____a	gémir
v2_it____a	maigrir
v2_it____a	meurtrir
v2_it____a	pétrir
v2_it____a	repétrir
v2_it____a	rosir
v2_it____a	rougir
v2_it____a	rugir
v2_it____a	régir
v2_it____a	réinvestir
v2_it____a	subir
v2_it____a	sévir
v2_it____a	tiédir
v2_it____a	vomir
v2_it____a	éblouir
v2_it___zz	accourcir
v2_it___zz	bouffir
v2_it___zz	défleurir
v2_it___zz	défléchir
v2_it___zz	déglutir
v2_it___zz	démaigrir
v2_it___zz	désenlaidir
v2_it___zz	désinvestir
v2_it___zz	glapir
v2_it___zz	havir
v2_it___zz	jaunir
v2_it___zz	mollir
v2_it___zz	pâlir
v2_it___zz	rabonnir
v2_it___zz	refleurir
v2_it___zz	renchérir
v2_it___zz	reverdir
v2_it___zz	revomir
v2_it___zz	rouir
v2_it___zz	roussir
v2_it___zz	transir
v2_it___zz	verdir
v2_it_q__a	abrutir
v2_it_q__a	accomplir
v2_it_q__a	agrandir
v2_it_q__a	aigrir
v2_it_q__a	alourdir
v2_it_q__a	amincir
v2_it_q__a	anoblir
v2_it_q__a	anéantir
v2_it_q__a	appauvrir
v2_it_q__a	arrondir
v2_it_q__a	blanchir
v2_it_q__a	divertir
v2_it_q__a	définir
v2_it_q__a	embellir
v2_it_q__a	grandir
v2_it_q__a	haïr
v2_it_q__a	investir
v2_it_q__a	pervertir
v2_it_q__a	punir
v2_it_q__a	refroidir
v2_it_q__a	remplir
v2_it_q__a	réunir
v2_it_q__a	salir
v2_it_q__a	trahir
v2_it_q__a	vieillir
v2_it_q__a	éclaircir
v2_it_q__a	élargir
v2_it_q_zz	abougrir
v2_it_q_zz	assourdir
v2_it_q_zz	avachir
v2_it_q_zz	brunir
v2_it_q_zz	durcir
v2_it_q_zz	désemplir
v2_it_q_zz	emplir
v2_it_q_zz	enlaidir
v2_it_q_zz	fleurir
v2_it_q_zz	fléchir
v2_it_q_zz	gauchir
v2_it_q_zz	guérir
v2_it_q_zz	noircir
v2_it_q_zz	pourrir
v2_it_q_zz	rabougrir
v2_it_q_zz	raccourcir
v2_it_q_zz	radoucir
v2_it_q_zz	rajeunir
v2_it_q_zz	ralentir
v2_it_q_zz	rétrécir
v2_it_q_zz	rôtir
v2_it_q_zz	sous-investir
v2_it_q_zz	surinvestir
v2_it_q_zz	tarir
v2_it_q_zz	ternir
v2_it_q_zz	épaissir
v2_it_x__a	approfondir
v2_it_x__a	fuir
v2_itnq__a	affranchir
v2_itnq__a	applaudir
v2_itnq__a	convertir
v2_itnq__a	fournir
v2_itnq__a	nourrir
v2_itnq__a	réfléchir
v2_itnx__a	réussir
v2_ix____a	déguerpir
v3____p_e_	abstenir
v3____p_e_	adire
v3____p_e_	autodétruire
v3____p_e_	contrefoutre
v3____p_e_	déprendre
v3____p_e_	emboire
v3____p_e_	enfuir
v3____p_e_	enquérir
v3____p_e_	ensuivre
v3____p_e_	entrebattre
v3____p_e_	entremettre
v3____p_e_	morfondre
v3____p_e_	méconduire
v3____p_e_	méprendre
v3____p_e_	repentir
v3____p_e_	ressouvenir
v3____p_e_	ébattre
v3____p_e_	éperdre
v3____p_e_	éprendre
v3____pxe_	souvenir
v3____r_e_	entre-détruire
v3____r_e_	entre-nuire
v3____r_e_	entredétruire
v3____r_e_	entrenuire
v3___n___a	condescendre
v3___n___a	subvenir
v3___n__zz	contrevenir
v3___n__zz	démordre
v3___nq__a	appartenir
v3___nq__a	complaire
v3___nx__a	équivaloir
v3__t____a	accueillir
v3__t____a	admettre
v3__t____a	conjoindre
v3__t____a	détenir
v3__t____a	enceindre
v3__t____a	enfreindre
v3__t____a	induire
v3__t____a	parcourir
v3__t____a	parfaire
v3__t____a	pressentir
v3__t____a	promouvoir
v3__t____a	reconduire
v3__t____a	requérir
v3__t____a	réélire
v3__t____a	secourir
v3__t____a	élire
v3__t___zz	accroire
v3__t___zz	alestir
v3__t___zz	allégérir
v3__t___zz	appendre
v3__t___zz	assavoir
v3__t___zz	attraire
v3__t___zz	aveindre
v3__t___zz	avenir
v3__t___zz	circoncire
v3__t___zz	circonvenir
v3__t___zz	contrebattre
v3__t___zz	contrefaire
v3__t___zz	coudre
v3__t___zz	courre
v3__t___zz	débouillir
v3__t___zz	déclore
v3__t___zz	décommettre
v3__t___zz	déconfire
v3__t___zz	décuire
v3__t___zz	désapprendre
v3__t___zz	détordre
v3__t___zz	embatre
v3__t___zz	embattre
v3__t___zz	enclore
v3__t___zz	enquerre
v3__t___zz	forclore
v3__t___zz	férir
v3__t___zz	mainmettre
v3__t___zz	mécroire
v3__t___zz	mévendre
v3__t___zz	occlure
v3__t___zz	ouïr
v3__t___zz	parfondre
v3__t___zz	précuire
v3__t___zz	quérir
v3__t___zz	rapprendre
v3__t___zz	ravoir
v3__t___zz	rebattre
v3__t___zz	reclure
v3__t___zz	redevoir
v3__t___zz	redéfaire
v3__t___zz	refendre
v3__t___zz	refoutre
v3__t___zz	remordre
v3__t___zz	remoudre
v3__t___zz	rentraire
v3__t___zz	rentrouvrir
v3__t___zz	rependre
v3__t___zz	reteindre
v3__t___zz	retendre
v3__t___zz	retondre
v3__t___zz	retordre
v3__t___zz	retraduire
v3__t___zz	retraire
v3__t___zz	retranscrire
v3__t___zz	retransmettre
v3__t___zz	retreindre
v3__t___zz	revaloir
v3__t___zz	revouloir
v3__t___zz	réacquérir
v3__t___zz	réadmettre
v3__t___zz	récrire
v3__t___zz	réintroduire
v3__t___zz	rétreindre
v3__t___zz	réémettre
v3__t___zz	soubattre
v3__t___zz	sous-entendre
v3__t___zz	sous-tendre
v3__t___zz	stupéfaire
v3__t___zz	surfaire
v3__t___zz	surproduire
v3__t___zz	surtendre
v3__t___zz	survêtir
v3__t___zz	suscrire
v3__t___zz	tistre
v3__t___zz	traire
v3__t___zz	télétransmettre
v3__t___zz	émoudre
v3__t___zz	épreindre
v3__t_q__a	acquérir
v3__t_q__a	apercevoir
v3__t_q__a	asseoir
v3__t_q__a	assoir
v3__t_q__a	commettre
v3__t_q__a	connaitre
v3__t_q__a	connaître
v3__t_q__a	contenir
v3__t_q__a	contraindre
v3__t_q__a	couvrir
v3__t_q__a	devoir
v3__t_q__a	dissoudre
v3__t_q__a	défaire
v3__t_q__a	démettre
v3__t_q__a	départir
v3__t_q__a	dépeindre
v3__t_q__a	dépourvoir
v3__t_q__a	détendre
v3__t_q__a	dévêtir
v3__t_q__a	encourir
v3__t_q__a	entrevoir
v3__t_q__a	foutre
v3__t_q__a	inclure
v3__t_q__a	inscrire
v3__t_q__a	introduire
v3__t_q__a	mettre
v3__t_q__a	mouvoir
v3__t_q__a	méconnaitre
v3__t_q__a	méconnaître
v3__t_q__a	occire
v3__t_q__a	omettre
v3__t_q__a	percevoir
v3__t_q__a	reconnaitre
v3__t_q__a	reconnaître
v3__t_q__a	recouvrir
v3__t_q__a	recueillir
v3__t_q__a	redissoudre
v3__t_q__a	redécouvrir
v3__t_q__a	refaire
v3__t_q__a	rendormir
v3__t_q__a	revêtir
v3__t_q__a	réduire
v3__t_q__a	réinscrire
v3__t_q__a	résoudre
v3__t_q__a	taire
v3__t_q__a	vêtir
v3__t_q__a	épandre
v3__t_q__a	étendre
v3__t_q_zz	abigotir
v3__t_q_zz	abscondre
v3__t_q_zz	ceindre
v3__t_q_zz	confire
v3__t_q_zz	disjoindre
v3__t_q_zz	distendre
v3__t_q_zz	distordre
v3__t_q_zz	déconstruire
v3__t_q_zz	découdre
v3__t_q_zz	dédire
v3__t_q_zz	désinscrire
v3__t_q_zz	empreindre
v3__t_q_zz	entr'apercevoir
v3__t_q_zz	entr'ouvrir
v3__t_q_zz	entrapercevoir
v3__t_q_zz	entrouvrir
v3__t_q_zz	fendre
v3__t_q_zz	oindre
v3__t_q_zz	prédire
v3__t_q_zz	recoudre
v3__t_q_zz	repaitre
v3__t_q_zz	repaître
v3__t_q_zz	revendre
v3__t_q_zz	revoir
v3__t_q_zz	étreindre
v3__t_x__a	rejoindre
v3__tn___a	atteindre
v3__tn___a	enjoindre
v3__tn__zz	redire
v3__tn__zz	surseoir
v3__tn__zz	sursoir
v3__tnq__a	abstraire
v3__tnq__a	accroitre
v3__tnq__a	accroître
v3__tnq__a	adjoindre
v3__tnq__a	dire
v3__tnq__a	débattre
v3__tnq__a	permettre
v3__tnq__a	prétendre
v3__tnq__a	remettre
v3__tnq__a	soumettre
v3__tnq__a	tendre
v3__tnq_zz	pourvoir
v3__tnq_zz	satisfaire
v3__tnqmea	falloir
v3__tnx__a	obtenir
v3_i______	gésir
v3_i_____a	accourir
v3_i_____a	comparaitre
v3_i_____a	comparaître
v3_i_____a	comparoir
v3_i_____a	croitre
v3_i_____a	croître
v3_i_____a	discourir
v3_i_____a	dormir
v3_i_____a	déchoir
v3_i_____a	décroitre
v3_i_____a	décroître
v3_i_____a	défaillir
v3_i_____a	faillir
v3_i_____a	luire
v3_i_____a	paraitre
v3_i_____a	paraître
v3_i_____a	recomparaitre
v3_i_____a	reparaitre
v3_i_____a	reparaître
v3_i_____a	tressaillir
v3_i_____a	éclore
v3_i____e_	advenir
v3_i____e_	devenir
v3_i____e_	intervenir
v3_i____e_	partir
v3_i____e_	provenir
v3_i____e_	redevenir
v3_i____e_	repartir
v3_i____e_	réapparaitre
v3_i____e_	réapparaître
v3_i____e_	survenir
v3_i____e_	échoir
v3_i____zz	apparoir
v3_i____zz	ardre
v3_i____zz	bienvenir
v3_i____zz	braire
v3_i____zz	chaloir
v3_i____zz	choir
v3_i____zz	issir
v3_i____zz	malfaire
v3_i____zz	méfaire
v3_i____zz	obvenir
v3_i____zz	racabouillir
v3_i____zz	raire
v3_i____zz	recomparaître
v3_i____zz	recroitre
v3_i____zz	recroître
v3_i____zz	reluire
v3_i____zz	saillir
v3_i____zz	seoir
v3_i____zz	seoir
v3_i____zz	souloir
v3_i____zz	sourdre
v3_i____zz	subduire
v3_i____zz	transparaitre
v3_i____zz	transparaître
v3_i____zz	tréfondre
v3_i___m_a	bruire
v3_i___m_a	repleuvoir
v3_i__e_e_	revenir
v3_i__e_e_	venir
v3_i__q__a	prévaloir
v3_i__q__a	rire
v3_i__q_e_	mourir
v3_i_n___a	disconvenir
v3_i_n___a	disparaitre
v3_i_n___a	disparaître
v3_i_n___a	médire
v3_i_n__e_	apparaitre
v3_i_n__e_	apparaître
v3_i_n__e_	naitre
v3_i_n__e_	naître
v3_i_n__e_	parvenir
v3_i_n__e_	renaitre
v3_i_n__e_	renaître
v3_i_nq__a	déplaire
v3_i_nq__a	mentir
v3_i_nq__a	nuire
v3_i_nq__a	plaire
v3_i_nq__a	sourire
v3_i_nq__a	suffire
v3_i_nq__a	survivre
v3_i_nx__a	concourir
v3_i_nx__a	convenir
v3_i_nx__a	correspondre
v3_it____a	bouillir
v3_it____a	clore
v3_it____a	courir
v3_it____a	craindre
v3_it____a	cueillir
v3_it____a	cuire
v3_it____a	descendre
v3_it____a	décevoir
v3_it____a	entreprendre
v3_it____a	feindre
v3_it____a	geindre
v3_it____a	moudre
v3_it____a	poindre
v3_it____a	pondre
v3_it____a	pourfendre
v3_it____a	proscrire
v3_it____a	prévenir
v3_it____a	prévoir
v3_it____a	recuire
v3_it____a	redescendre
v3_it____a	revivre
v3_it____a	réécrire
v3_it____a	séduire
v3_it____a	tondre
v3_it____a	transcrire
v3_it____a	vivre
v3_it____a	éconduire
v3_it____a	émettre
v3_it___zz	déteindre
v3_it___zz	frire
v3_it___zz	paitre
v3_it___zz	paître
v3_it___zz	refondre
v3_it___zz	repeindre
v3_it___zz	ressortir
v3_it__m_a	pleuvoir
v3_it_q__a	abattre
v3_it_q__a	absoudre
v3_it_q__a	astreindre
v3_it_q__a	circonscrire
v3_it_q__a	coconstruire
v3_it_q__a	comprendre
v3_it_q__a	compromettre
v3_it_q__a	conduire
v3_it_q__a	confondre
v3_it_q__a	conquérir
v3_it_q__a	construire
v3_it_q__a	contredire
v3_it_q__a	convaincre
v3_it_q__a	coproduire
v3_it_q__a	corrompre
v3_it_q__a	desservir
v3_it_q__a	distraire
v3_it_q__a	découvrir
v3_it_q__a	décrire
v3_it_q__a	déduire
v3_it_q__a	défendre
v3_it_q__a	démentir
v3_it_q__a	détruire
v3_it_q__a	endormir
v3_it_q__a	entretenir
v3_it_q__a	exclure
v3_it_q__a	faire
v3_it_q__a	fondre
v3_it_q__a	instruire
v3_it_q__a	interdire
v3_it_q__a	interrompre
v3_it_q__a	joindre
v3_it_q__a	maintenir
v3_it_q__a	maudire
v3_it_q__a	peindre
v3_it_q__a	pendre
v3_it_q__a	perdre
v3_it_q__a	plaindre
v3_it_q__a	prendre
v3_it_q__a	produire
v3_it_q__a	recevoir
v3_it_q__a	reconquérir
v3_it_q__a	reconstruire
v3_it_q__a	relire
v3_it_q__a	reperdre
v3_it_q__a	reprendre
v3_it_q__a	reproduire
v3_it_q__a	restreindre
v3_it_q__a	retenir
v3_it_q__a	rompre
v3_it_q__a	répandre
v3_it_q__a	savoir
v3_it_q__a	sentir
v3_it_q__a	sortir
v3_it_q__a	soustraire
v3_it_q__a	surprendre
v3_it_q__a	suspendre
v3_it_q__a	teindre
v3_it_q__a	tordre
v3_it_q__a	transmettre
v3_it_q__a	vaincre
v3_it_q__a	émouvoir
v3_it_q__a	éteindre
v3_it_q_zz	enduire
v3_it_q_zz	prescrire
v3_it_q_zz	rabattre
v3_it_q_zz	rafraichir
v3_it_q_zz	rafraîchir
v3_it_q_zz	rasseoir
v3_it_q_zz	rassoir
v3_it_q_zz	resservir
v3_it_q_zz	rouvrir
v3_it_q_zz	souffrir
v3_it_x__a	assaillir
v3_it_x__a	boire
v3_it_x__a	concevoir
v3_it_x__a	fuir
v3_it_x__a	poursuivre
v3_it_x__a	reboire
v3_it_x__a	ressentir
v3_it_x__a	suivre
v3_it_x__a	traduire
v3_it_x__a	valoir
v3_it_xx_a	pouvoir
v3_itn___a	apprendre
v3_itn___a	combattre
v3_itn___a	conclure
v3_itn___a	consentir
v3_itn___a	dépendre
v3_itn___a	recourir
v3_itn___a	réapprendre
v3_itn___a	souscrire
v3_itn__zz	forfaire
v3_itnq__a	attendre
v3_itnq__a	battre
v3_itnq__a	croire
v3_itnq__a	entendre
v3_itnq__a	extraire
v3_itnq__a	lire
v3_itnq__a	mordre
v3_itnq__a	offrir
v3_itnq__a	ouvrir
v3_itnq__a	promettre
v3_itnq__a	rendre
v3_itnq__a	servir
v3_itnq__a	soutenir
v3_itnq__a	survendre
v3_itnq__a	tenir
v3_itnq__a	vendre
v3_itnq__a	voir
v3_itnq__a	vouloir
v3_itnq__a	écrire
v3_itnq_zz	réentendre
v3_ixn___a	répondre
